birthdate,playerjerseyname,def,longshots,volleys,contractvaliduntil,balance,shotpower,defensiveawareness,height,longpassing,standingtackle,crossing,nationality,status,gender,curve,slidingtackle,gkreflexes,finishing,surname,lastnameid,leaguename,aggression,gkpositioning,sprintspeed,headingaccuracy,fullNameForSearch,reactions,ranking,overall_rating,phy,penalties,strength,skillmoves,stamina,weakfootabilitytypecode,ballcontrol,gkhandling,acceleration,pac,teamid,hasphoto,dri,potential,pas,weight,preferredfoot,freekickaccuracy,vision,leagueid,sho,agility,firstname,playerjerseynameid,composure,jumping,gkkicking,preferredposition1label,defensiveworkrate,dribbling,preferredposition1,positioning,attackingworkrate,preferredposition3,iteration,preferredposition2,preferredposition2label,preferredposition4,gkdiving,firstnameid,interceptions,shortpassing,teamname,primaryKey
10/8/1994 0:00,Munich,37,8,10,2023,46,54,12,173,32,13,12,18,published,1,12,11,79,8,Munich,23976,France Division 1 Feminine (1),25,78,41,12,Romane Munich,65,354,75,78,14,55,1,35,3,21,73,35,71,116041,True,79,79,72,71,1,17,46,2218,73,31,Romane,23976,35,54,72,GK,0,12,0,9,0,-1,fifa-23-womens-sep30-2,-1,,-1,71,29098,14,34,ASJ Soyaux-Charente,258705
2/3/2002 0:00,Ould Hocine,78,53,38,2025,68,54,79,167,65,79,68,18,published,1,68,79,12,57,Ould Hocine,25982,France Division 1 Feminine (1),75,12,67,69,Celina Ould Hocine,74,354,75,69,41,69,2,63,3,69,11,53,61,116035,True,64,84,64,55,1,38,42,2218,53,46,Celina,25982,66,72,12,CB,0,63,5,39,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,11,7543,77,78,Paris FC,264959
9/3/1990 0:00,Santana,73,38,32,2025,77,44,76,154,69,75,44,52,published,1,34,74,8,35,Santana,30086,International Women,71,10,64,48,Vanesa Santana,76,354,75,72,51,72,3,73,3,71,10,58,61,113996,True,57,75,63,59,1,39,69,2136,38,59,Vanesa,30086,56,75,14,CDM,0,42,10,25,0,-1,fifa-23-womens-sep30-2,14,CM,-1,6,34420,79,75,Argentina Women,246360
8/6/1998 0:00,Swaby,76,31,33,2024,65,57,78,180,67,80,66,82,published,1,54,71,10,35,Swaby,32425,France Division 1 Feminine (1),73,8,78,70,Chantelle Swaby,69,354,75,76,45,81,2,69,3,73,8,72,75,116036,True,64,82,64,70,1,43,53,2218,39,59,Chantelle,32425,67,80,15,CB,0,59,5,39,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,6333,73,73,FC Fleury 91,246208
10/3/2000 0:00,Wilms,71,54,50,2024,66,65,72,176,70,72,78,34,published,1,62,74,11,44,Wilms,35627,International Women,76,15,72,55,Lynn Wilms,70,354,75,72,42,69,2,76,3,73,10,74,73,113011,True,70,84,69,68,1,47,66,2136,52,72,Lynn,35627,74,62,13,RB,2,67,3,69,2,-1,fifa-23-womens-sep30-2,-1,,-1,7,20786,74,70,Holland Women,253417
3/16/1996 0:00,Ayane,42,73,74,2023,78,75,45,175,45,35,55,129,published,1,54,32,6,75,Ayane,2775,England Barclays WSL (1),59,5,69,69,Rosella Ayane,77,354,75,67,73,68,3,74,4,78,6,69,69,116011,True,78,76,58,59,1,69,60,2216,75,81,Rosella,2775,79,60,11,ST,0,77,25,83,0,-1,fifa-23-womens-sep30-2,18,CAM,-1,15,29199,37,64,Tottenham Hotspur,265265
3/6/1992 0:00,Bravo,75,41,22,2025,78,38,76,159,65,77,42,52,published,1,34,70,15,38,Bravo,4911,International Women,73,5,67,65,Ruth Bravo,77,354,75,75,51,79,3,71,3,67,14,65,66,113996,True,50,75,63,60,1,45,69,2136,40,60,Ruth,4911,62,60,10,CDM,0,29,10,62,0,-1,fifa-23-womens-sep30-2,14,CM,-1,14,29444,80,76,Argentina Women,246362
5/11/1993 0:00,D'Angelo,43,9,10,2025,45,55,15,173,24,12,14,70,published,1,14,14,75,9,D'Angelo,7571,International Women,19,72,45,14,Sabrina D'Angelo,76,354,75,72,14,67,1,28,3,16,76,41,74,113000,True,75,76,73,70,2,12,33,2136,76,34,Sabrina,7571,60,52,73,GK,0,14,0,7,0,-1,fifa-23-womens-sep30-2,-1,,-1,74,29671,13,19,Canada Women,235593
8/7/1991 0:00,Dolores,74,55,34,2026,79,62,75,167,74,74,68,38,published,1,70,77,13,45,Jacome da Silva,17076,International Women,75,11,65,61,Dolores Isabel Jacome da Silva,78,354,75,65,43,60,3,68,3,65,6,64,65,115682,True,63,75,72,54,1,63,74,2136,50,54,Dolores Isabel,8963,56,64,14,CDM,0,61,10,58,0,-1,fifa-23-womens-sep30-2,14,CM,-1,15,8964,79,75,Portugal Women,261830
8/8/2001 0:00,Le Mouel,61,70,51,2025,57,61,57,169,73,68,51,18,published,1,60,54,6,72,Le Mouel,19526,France Division 1 Feminine (1),44,12,65,44,Margaux Le Mouel,72,354,75,60,60,54,3,84,3,80,13,70,67,116035,True,75,85,69,56,1,51,76,2218,68,61,Margaux,19525,65,65,15,CM,0,78,14,73,0,-1,fifa-23-womens-sep30-2,18,CAM,-1,7,21828,66,78,Paris FC,267653
2/13/1997 0:00,Mansuy,76,29,32,2023,62,47,77,168,67,79,50,18,published,1,41,75,8,30,Mansuy,21658,France Division 1 Feminine (1),72,12,68,72,Heloise Mansuy,73,354,75,74,41,74,2,76,3,70,9,67,68,116042,True,64,80,60,54,1,35,47,2218,35,57,Heloise,21658,68,76,9,CB,0,61,5,43,2,-1,fifa-23-womens-sep30-2,3,RB,-1,11,14776,74,77,En Avant Guingamp,267652
2/3/1998 0:00,Missipo,70,64,48,2026,86,68,68,159,71,75,58,7,published,1,43,71,7,58,Missipo,23321,International Women,74,12,74,53,Kassandra Missipo,74,354,75,73,49,68,3,83,3,78,14,76,75,113394,True,76,80,67,57,1,46,73,2136,61,78,Kassandra,23321,73,75,13,CDM,2,73,10,70,0,-1,fifa-23-womens-sep30-2,14,CM,-1,9,17611,73,74,Belgium Women,261784
10/5/2001 0:00,O'Brien,65,69,62,2023,64,75,67,171,43,57,48,14,published,1,51,55,12,67,O'Brien,25300,England Barclays WSL (1),60,15,71,71,Shannon O'Brien,74,354,75,70,58,74,3,69,3,76,8,71,71,116020,True,77,88,60,64,1,49,78,2216,69,73,Shannon,25300,60,70,5,SS,2,82,21,79,2,16,fifa-23-womens-sep30-2,12,RM,-1,11,30939,75,68,Leicester City,265234
10/21/2001 0:00,Park,46,60,63,2026,80,61,45,161,65,51,58,14,published,1,66,36,7,65,Park,26365,England Barclays WSL (1),57,9,83,49,Jess Park,73,354,75,57,60,52,4,68,3,80,8,87,85,116016,True,80,88,70,56,1,51,78,2216,63,83,Jess,26365,62,54,11,RW,0,82,23,73,2,-1,fifa-23-womens-sep30-2,-1,,-1,8,16169,44,78,Everton,265340
10/7/1998 0:00,Pecharman,43,9,10,2023,49,52,17,173,22,19,15,18,published,1,18,13,77,11,Pecharman,26644,France Division 1 Feminine (1),25,73,45,9,Camille Pecharman,69,354,75,73,16,61,1,31,2,17,76,41,75,116035,True,77,81,69,73,1,13,33,2218,76,39,Camille,26644,29,52,69,GK,0,13,0,7,0,-1,fifa-23-womens-sep30-2,-1,,-1,75,5679,16,26,Paris FC,264958
1/1/1998 0:00,Sarri,69,72,57,2023,67,69,69,167,74,71,65,22,published,1,65,69,7,71,Sarri,30207,England Barclays WSL (1),50,6,76,58,Veatriki Sarri,70,354,75,65,60,66,3,75,4,76,9,77,76,116013,True,75,79,72,59,2,67,77,2216,70,71,Veatriki,30207,63,56,11,CM,2,79,14,76,2,-1,fifa-23-womens-sep30-2,25,ST,-1,14,34517,70,75,Brighton & Hove Albion,265217
8/15/1988 0:00,Troelsgaard,69,70,45,2024,32,69,61,176,73,77,43,13,published,1,48,66,14,68,Troelsgaard,33804,England Barclays WSL (1),57,8,50,58,Sanne Troelsgaard,74,354,75,75,54,86,3,69,3,72,13,49,50,116018,True,72,75,67,64,1,46,77,2216,67,70,Sanne,33804,74,67,14,CM,0,76,14,79,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,30071,76,77,Reading,266592
7/7/1996 0:00,Turner,75,49,35,2023,65,62,76,170,78,79,35,14,published,1,60,76,7,52,Turner,33938,England Barclays WSL (1),75,7,61,62,Millie Turner,71,354,75,76,56,82,2,65,4,70,11,56,59,116012,True,63,79,59,65,1,51,50,2216,53,50,Millie,33938,75,77,6,CB,0,58,5,48,0,-1,fifa-23-womens-sep30-2,10,CDM,-1,9,23157,75,71,Manchester United,263012
4/17/2001 0:00,Barclais,73,41,43,2023,75,44,71,162,56,76,76,18,published,1,58,72,7,44,Barclais,3311,France Division 1 Feminine (1),60,5,75,66,Celya Barclais,69,354,75,65,39,62,2,75,3,72,10,70,73,116040,True,65,81,66,60,1,32,53,2218,43,71,Celya,3311,59,57,11,RB,0,59,3,45,2,-1,fifa-23-womens-sep30-2,7,LB,-1,11,7545,73,77,Stade de Reims,265948
5/20/1993 0:00,Barroso,76,21,18,2025,73,44,79,165,45,76,54,52,published,1,40,74,9,35,Barroso,3404,International Women,74,5,68,70,Agustina Barroso,78,354,75,76,52,78,2,76,3,68,11,51,60,113996,True,48,75,50,60,1,35,25,2136,33,60,Agustina,3404,57,70,11,CB,0,25,5,21,0,-1,fifa-23-womens-sep30-2,3,RB,-1,10,715,77,69,Argentina Women,246357
8/14/1994 0:00,Gonzalez,29,6,6,2026,43,53,5,172,20,14,12,83,published,1,12,13,78,6,Gonzalez,12572,International Women,18,77,26,13,Itzel Gonzalez,60,354,75,77,11,37,1,28,3,17,75,31,76,113010,True,78,75,70,65,1,13,69,2136,75,21,Itzel,12572,35,66,70,GK,0,10,0,4,0,-1,fifa-23-womens-sep30-2,-1,,-1,76,15309,14,23,Mexico Women,254564
5/13/1997 0:00,Holmgren,46,11,14,2023,53,52,19,171,31,19,13,46,published,1,13,18,77,12,Holmgren,14338,France Division 1 Feminine (1),28,72,47,17,Emma Holmgren,69,354,75,72,23,59,1,31,3,21,76,45,77,116033,True,77,80,69,67,1,19,41,2218,76,53,Emma,14338,37,62,69,GK,0,14,0,11,0,-1,fifa-23-womens-sep30-2,-1,,-1,77,10056,21,35,Olympique Lyonnais,264941
12/27/1993 0:00,Lambert,46,9,9,2027,51,52,17,171,24,18,13,70,published,1,17,13,78,12,Lambert,19272,France Division 1 Feminine (1),31,75,48,14,Gabrielle Lambert,69,354,75,75,16,51,1,32,3,23,72,44,75,116037,True,78,77,69,68,2,14,36,2218,72,41,Gabrielle,19272,41,55,69,GK,0,17,0,11,0,-1,fifa-23-womens-sep30-2,-1,,-1,75,11707,19,27,Montpellier HSC,265844
12/11/1994 0:00,Jessica S.,30,71,73,2026,77,74,27,170,58,27,59,38,published,1,77,18,10,73,Nogueira Silva,25043,International Women,47,7,75,70,Jessica Nogueira Silva,72,354,75,60,74,61,5,68,3,82,10,77,76,115682,True,82,76,68,54,2,63,72,2136,73,83,Jessica,17091,83,62,10,ST,0,84,25,77,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,17090,25,75,Portugal Women,261852
2/26/1989 0:00,Philtjens,73,61,45,2026,84,57,76,151,71,76,72,7,published,1,59,74,12,56,Philtjens,27022,International Women,71,14,72,48,Davina Philtjens,74,354,75,58,54,43,3,76,3,70,7,77,74,113394,True,70,75,70,52,2,62,63,2136,57,82,Davina,27022,70,75,9,LB,0,66,7,56,2,-1,fifa-23-womens-sep30-2,-1,,-1,13,8082,75,74,Belgium Women,261790
4/27/1999 0:00,Kiernan,28,76,73,2024,69,74,32,164,51,19,65,25,published,1,63,21,13,79,Kiernan,18046,England Barclays WSL (1),59,10,82,60,Leanne Kiernan,71,404,74,58,71,47,3,77,4,76,6,82,82,116343,True,76,82,64,52,1,66,63,2216,77,78,Leanne,18046,59,65,7,ST,1,78,25,81,2,18,fifa-23-womens-sep30-2,27,LW,-1,7,19566,25,70,Liverpool,266923
2/17/1997 0:00,Lahmari,63,68,59,2023,74,56,61,164,71,68,71,18,published,1,61,55,8,70,Lahmari,19207,France Division 1 Feminine (1),61,11,69,50,Anissa Lahmari,73,404,74,65,65,62,3,75,3,78,6,75,72,116042,True,77,78,73,59,1,69,75,2218,66,73,Anissa,19207,77,66,9,CM,0,78,14,74,2,-1,fifa-23-womens-sep30-2,18,CAM,-1,9,2013,71,75,En Avant Guingamp,265906
4/28/1994 0:00,Lawley,41,62,63,2023,85,68,45,165,64,40,74,14,published,1,68,31,13,60,Lawley,19478,England Barclays WSL (1),58,9,76,49,Melissa Lawley,74,404,74,66,50,66,2,72,3,71,16,78,77,116343,True,74,74,73,61,1,65,71,2216,62,75,Melissa,19478,64,59,11,RM,0,75,12,69,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,22749,35,78,Liverpool,242784
1/3/1998 0:00,Martins,72,44,43,2023,89,50,71,155,59,75,64,38,published,1,58,72,6,46,Martins,22020,France Division 1 Feminine (1),60,9,76,59,Morgane Martins,68,404,74,70,42,67,2,85,2,68,15,78,77,116039,True,66,79,64,50,2,39,56,2218,46,70,Morgane,22020,62,56,9,LB,0,62,7,52,2,-1,fifa-23-womens-sep30-2,-1,,-1,6,23676,74,74,Dijon FCO,265956
9/18/1989 0:00,Ross,25,72,69,2025,86,74,15,165,55,23,68,42,published,1,57,21,14,75,Ross,29225,International Women,28,15,75,73,Jane Ross,80,404,74,56,74,59,4,71,3,76,13,73,74,113984,True,75,74,65,60,1,59,62,2136,74,63,Jane,29225,78,70,12,ST,0,74,25,80,0,18,fifa-23-womens-sep30-2,12,RM,-1,15,15822,21,71,Scotland Women,245880
12/25/1993 0:00,Sachs,73,25,18,2025,76,32,69,163,51,76,68,52,published,1,50,74,10,31,Sachs,29677,International Women,61,7,68,70,Adriana Sachs,70,404,74,63,48,58,3,74,3,69,13,70,69,113996,True,66,74,57,62,1,40,28,2136,32,65,Adriana,29677,57,58,8,RB,2,64,3,58,0,-1,fifa-23-womens-sep30-2,5,CB,-1,14,561,74,72,Argentina Women,246366
12/7/1993 0:00,Sumo,58,64,64,2024,78,67,58,169,73,64,59,18,published,1,80,52,9,67,Sumo,32295,France Division 1 Feminine (1),63,13,66,38,Eva Sumo,72,404,74,55,71,37,4,82,4,81,15,53,60,116416,True,80,74,72,59,1,68,78,2218,67,78,Eva,32295,82,64,7,CM,0,81,14,71,0,-1,fifa-23-womens-sep30-2,18,CAM,-1,6,10406,61,75,Le Havre AC,269214
1/17/1989 0:00,Zhang R,68,73,69,2027,72,84,68,172,73,75,76,155,published,1,76,55,9,69,Zhang,36782,International Women,81,14,80,52,Rui Zhang,75,404,74,77,73,79,3,77,3,73,8,83,81,113001,True,72,74,76,62,1,78,77,2136,74,75,Rui,36820,79,47,9,CM,0,70,14,80,0,10,fifa-23-womens-sep30-2,18,CAM,-1,12,29363,72,75,China PR Women,226913
1/26/1993 0:00,Clelland,32,69,68,2025,70,71,27,173,51,31,72,42,published,1,69,20,8,76,Clelland,6880,International Women,25,13,83,72,Lana Clelland,73,404,74,65,76,75,3,75,3,76,11,80,82,113984,True,72,74,60,65,1,68,44,2136,73,61,Lana,6880,68,78,10,ST,0,72,25,78,0,-1,fifa-23-womens-sep30-2,12,RM,-1,8,19295,25,65,Scotland Women,245885
11/11/1995 0:00,Gudmundsdottir,36,72,71,2027,57,74,31,177,56,31,43,24,published,1,57,34,6,72,Gudmundsdottir,12962,International Women,60,6,71,73,Svava Ros Gudmundsdottir,69,404,74,70,65,74,3,71,3,75,11,72,71,116428,True,72,76,63,68,1,57,69,2136,72,65,Svava Ros,12962,63,58,12,ST,0,74,25,78,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,32407,34,77,Iceland Women,265868
8/13/1991 0:00,Barbance,58,72,62,2023,75,75,54,161,70,68,72,18,published,1,73,58,13,72,Barbance,3287,France Division 1 Feminine (1),42,10,54,43,Solene Barbance,78,404,74,62,66,62,3,75,4,77,12,59,56,116386,True,75,74,74,51,1,68,74,2218,72,70,Solene,3287,74,67,8,CM,0,75,14,77,0,12,fifa-23-womens-sep30-2,16,LM,-1,14,31672,56,77,Rodez Aveyron Football,265887
3/3/1996 0:00,Cometti,78,20,15,2025,76,42,77,166,55,79,28,52,published,1,32,77,12,24,Cometti,7020,International Women,76,12,63,76,Aldana Cometti,76,404,74,65,34,54,2,75,3,70,8,58,61,113996,True,49,76,48,56,1,41,22,2136,27,65,Aldana,7020,55,72,9,CB,0,25,5,21,2,-1,fifa-23-womens-sep30-2,10,CDM,-1,11,1299,77,74,Argentina Women,246364
1/8/1997 0:00,Couturier,75,42,46,2023,48,49,75,178,70,76,46,18,published,1,47,69,11,38,Couturier,7255,France Division 1 Feminine (1),80,10,64,68,Cathy Couturier,72,404,74,74,56,71,2,76,3,70,12,52,59,116041,True,63,79,62,63,1,45,64,2218,43,59,Cathy,7255,67,75,15,CDM,2,60,10,55,0,-1,fifa-23-womens-sep30-2,5,CB,-1,9,6089,79,72,ASJ Soyaux-Charente,265910
3/28/1994 0:00,Tatiana P.,65,56,45,2026,78,50,60,167,77,76,44,38,published,1,46,55,12,54,Ferreira Pinto,11001,International Women,45,12,63,50,Tatiana Vanessa Ferreira Pinto,74,404,74,62,45,59,3,82,3,72,6,61,62,115682,True,69,74,68,55,1,44,75,2136,54,60,Tatiana Vanessa,32886,62,53,8,CM,0,68,14,78,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,32888,69,79,Portugal Women,261835
5/26/1991 0:00,Lou J H,69,62,36,2027,76,70,62,164,72,71,68,155,published,1,45,72,13,69,Lou,20443,International Women,65,13,72,70,Jiahui Lou,76,404,74,70,50,67,3,78,2,71,7,72,72,113001,True,72,74,70,55,1,46,75,2136,66,72,Jiahui,20444,70,71,7,RB,0,73,3,75,2,-1,fifa-23-womens-sep30-2,12,RM,-1,12,16262,74,74,China PR Women,226930
6/18/1998 0:00,MacIver,32,13,9,2025,40,57,15,175,35,17,18,14,published,1,25,15,73,11,MacIver,21091,England Barclays WSL (1),23,77,34,15,Sandy MacIver,64,404,74,77,21,55,1,25,3,20,75,31,71,116017,True,73,82,76,65,1,17,35,2216,75,32,Sandy,21091,39,47,76,GK,0,19,0,7,0,-1,fifa-23-womens-sep30-2,-1,,-1,71,30010,12,33,Manchester City,258979
5/8/1998 0:00,Plumptre,75,47,48,2023,41,64,78,180,67,72,43,133,published,1,44,71,11,57,Plumptre,27273,England Barclays WSL (1),73,7,58,76,Ashleigh Plumptre,73,404,74,72,54,72,2,69,3,74,11,56,57,116020,True,65,81,59,63,2,46,54,2216,55,52,Ashleigh,27273,63,80,9,CB,0,64,5,43,0,-1,fifa-23-womens-sep30-2,-1,,-1,15,2525,75,72,Leicester City,265219
6/25/1992 0:00,B. Sierra,72,29,31,2027,51,42,71,170,60,74,67,83,published,1,52,72,13,30,Sierra,31222,International Women,70,15,77,75,Bianca Sierra,69,404,74,75,49,78,2,81,3,64,8,72,75,113010,True,62,74,59,63,1,36,45,2136,34,59,Bianca,2902,62,42,13,LB,0,62,7,53,0,-1,fifa-23-womens-sep30-2,5,CB,-1,12,4102,71,67,Mexico Women,227458
1/18/1992 0:00,Thorvaldsdottir,35,76,72,2024,51,74,45,175,54,26,34,24,published,1,31,25,10,76,Þorvaldsdottir,37549,France Division 1 Feminine (1),65,14,76,72,Berglind Björg Þorvaldsdottir,77,404,74,71,68,73,3,74,4,74,6,75,76,116034,True,72,74,56,66,1,63,68,2218,75,71,Berglind Björg,44755,68,56,14,ST,0,72,25,77,0,-1,fifa-23-womens-sep30-2,-1,,-1,8,3882,21,65,Paris Saint-Germain,269666
4/22/1988 0:00,Coton-Pelagie,48,74,57,2023,68,70,49,164,76,49,72,18,published,1,73,35,14,74,Coton-Pelagie,7222,France Division 1 Feminine (1),47,12,55,41,Nora Coton-Pelagie,80,404,74,54,71,55,3,63,3,75,14,33,45,116416,True,75,74,77,52,1,71,80,2218,72,63,Nora,7222,75,33,8,CM,0,77,14,74,0,25,fifa-23-womens-sep30-2,18,CAM,-1,12,25070,55,80,Le Havre AC,269211
10/9/1994 0:00,De Neve,75,58,33,2026,72,68,73,174,73,79,68,7,published,1,65,77,10,33,De Neve,8169,International Women,75,10,73,74,Laura De Neve,69,404,74,71,36,70,2,68,3,63,10,68,71,113394,True,60,76,66,60,2,73,47,2136,45,71,Laura,8169,69,71,9,CB,0,53,5,34,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,19433,72,72,Belgium Women,261788
5/20/1989 0:00,Silvia,76,23,27,2026,72,41,76,173,53,76,31,38,published,1,42,77,11,21,Garcia Rebelo,11900,International Women,75,6,65,75,Silvia Marisa Garcia Rebelo,73,404,74,73,40,71,2,75,3,62,10,56,61,115682,True,47,74,49,66,1,32,25,2136,27,54,Silvia Marisa,31316,56,67,13,CB,0,29,5,22,0,-1,fifa-23-womens-sep30-2,-1,,-1,13,32559,74,75,Portugal Women,261832
4/25/1999 0:00,Hinds,65,43,56,2023,58,63,70,160,70,65,72,14,published,1,66,62,8,67,Hinds,14199,England Barclays WSL (1),68,8,77,51,Taylor Hinds,75,404,74,64,54,56,3,78,3,76,14,74,76,116343,True,73,82,72,55,2,67,64,2216,60,77,Taylor,14199,56,63,10,LWB,0,73,8,58,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,32938,64,79,Liverpool,266915
3/31/1992 0:00,Jane,73,39,39,2023,66,41,76,160,67,75,76,14,published,1,65,74,14,34,Jane,15822,England Barclays WSL (1),56,12,65,60,Becky Jane,70,404,74,62,54,60,2,69,3,71,6,65,65,116018,True,63,74,69,56,1,60,62,2216,38,60,Becky,15822,56,61,14,RB,0,59,3,38,0,-1,fifa-23-womens-sep30-2,-1,,-1,6,3621,73,71,Reading,271137
5/3/1990 0:00,Murray,78,71,39,2022,84,70,75,156,76,83,64,42,published,1,73,76,11,73,Murray,24029,International Women,69,7,65,71,Christie Murray,78,404,74,57,56,50,3,62,3,76,15,64,65,113984,True,72,74,72,50,1,58,72,2136,69,61,Christie,24029,56,57,7,CM,0,72,14,68,0,18,fifa-23-womens-sep30-2,10,CDM,-1,15,6694,77,77,Scotland Women,245886
5/26/1999 0:00,Inês,37,8,9,2026,44,59,14,168,28,15,12,38,published,1,18,13,74,11,Teixeira Pereira,32991,International Women,23,72,36,12,Inês Teixeira Pereira,71,404,74,72,11,37,1,34,3,24,74,38,70,115682,True,74,79,78,64,1,13,37,2136,74,33,Inês,15138,47,58,78,GK,0,22,0,11,0,-1,fifa-23-womens-sep30-2,-1,,-1,70,15138,12,32,Portugal Women,261848
1/9/2000 0:00,Teresa,55,68,55,2024,77,68,40,160,79,68,58,45,published,1,79,57,13,69,Abelleira Duenas,325,International Women,45,11,66,43,Teresa Jose Abelleira Duenas,69,404,74,64,65,67,3,73,3,77,10,59,63,113012,True,71,84,74,59,1,80,78,2136,67,57,Teresa Jose,33060,60,56,11,CM,0,71,14,62,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,33061,64,78,Spain Women,258576
8/4/2000 0:00,Árnadottir,72,37,34,2027,54,54,75,173,69,73,69,24,published,1,67,71,6,34,Árnadottir,37409,International Women,59,6,70,68,Guoný Árnadottir,74,404,74,69,52,72,2,73,3,73,11,71,70,116428,True,66,84,69,66,1,50,65,2136,40,68,Guoný,37409,62,56,9,RB,0,61,3,34,0,-1,fifa-23-womens-sep30-2,-1,,-1,9,13197,69,73,Iceland Women,266945
9/17/1992 0:00,Bourgouin,38,74,71,2023,94,81,35,151,59,40,68,18,published,1,67,32,5,75,Bourgouin,4762,France Division 1 Feminine (1),44,11,77,59,Laura Bourgouin,77,404,74,71,72,73,3,91,3,76,9,75,76,116041,True,76,74,67,51,1,86,62,2218,76,78,Laura,4762,75,67,8,ST,0,74,25,80,2,16,fifa-23-womens-sep30-2,18,CAM,-1,6,19433,30,70,ASJ Soyaux-Charente,265915
3/16/2000 0:00,Cardia,42,67,62,2023,84,73,42,160,66,40,68,18,published,1,88,35,5,63,Cardia,5811,France Division 1 Feminine (1),53,11,79,53,Mickaella Cardia,71,404,74,54,62,50,4,64,3,80,7,74,77,116038,True,82,82,70,55,2,58,67,2218,66,92,Mickaella,5811,73,51,11,RM,0,82,12,70,2,-1,fifa-23-womens-sep30-2,-1,,-1,6,22998,41,75,Girondins de Bordeaux,265865
1/24/1994 0:00,Cervantes,32,70,75,2026,74,80,26,165,60,29,40,83,published,1,64,28,7,85,Cervantes,6207,International Women,59,7,65,71,Alicia Cervantes,65,404,74,65,67,63,3,72,2,71,14,66,65,113010,True,69,74,55,60,2,46,47,2136,79,58,Alicia,6207,65,76,14,ST,0,70,25,80,0,-1,fifa-23-womens-sep30-2,-1,,-1,11,1453,27,65,Mexico Women,261093
8/2/1996 0:00,Flint,45,79,74,2023,50,78,42,174,46,34,44,14,published,1,46,34,8,75,Flint,11174,England Barclays WSL (1),60,14,55,72,Natasha Flint,72,404,74,73,65,85,3,66,4,75,6,42,49,116020,True,72,77,57,66,1,70,63,2216,76,45,Natasha,11174,81,40,13,ST,0,78,25,81,2,-1,fifa-23-womens-sep30-2,-1,,-1,13,24513,57,65,Leicester City,265231
4/22/1998 0:00,Marckese,29,9,9,2023,47,50,11,180,20,13,10,95,published,1,12,10,78,8,Marckese,21780,England Barclays WSL (1),28,77,26,7,Kaylan Marckese,74,404,74,77,21,71,1,26,3,11,62,31,74,116009,True,78,80,66,69,1,11,38,2216,62,42,Kaylan,21780,28,61,66,GK,0,8,0,8,0,-1,fifa-23-womens-sep30-2,-1,,-1,74,17696,13,18,Arsenal,270890
9/19/1992 0:00,Mukandi,75,29,20,2023,86,46,79,160,50,76,78,42,published,1,53,79,14,44,Mukandi,44422,England Barclays WSL (1),54,14,81,54,Emma Mukandi,74,404,74,57,51,70,3,33,3,71,11,67,75,116018,True,66,74,62,57,2,47,50,2216,42,72,Emma,44422,62,55,7,LB,0,59,7,66,0,-1,fifa-23-womens-sep30-2,-1,,-1,11,10056,78,67,Reading,245876
4/4/2003 0:00,Renard,75,36,32,2025,69,42,75,173,57,77,36,18,published,1,41,75,9,39,Renard,28543,France Division 1 Feminine (1),72,7,75,72,Maiwen Renard,71,404,74,73,38,75,2,66,3,64,11,54,66,116042,True,60,83,55,62,1,33,43,2218,38,57,Maiwen,28543,66,84,11,CB,0,54,5,29,0,-1,fifa-23-womens-sep30-2,-1,,-1,14,22446,72,76,En Avant Guingamp,267651
9/13/1992 0:00,Rowe,65,65,57,2024,61,69,65,172,73,70,65,50,published,1,71,64,12,59,Rowe,29278,England Barclays WSL (1),60,14,69,50,Rachel Rowe,68,404,74,67,50,69,3,70,3,78,7,52,61,116018,True,76,74,73,67,1,73,75,2216,63,71,Rachel,29278,61,54,8,CM,0,81,14,77,0,-1,fifa-23-womens-sep30-2,-1,,-1,10,27938,67,76,Reading,265354
6/19/1991 0:00,Veje,73,45,34,2024,51,61,74,174,71,73,75,13,published,1,71,71,13,38,Veje,34545,England Barclays WSL (1),64,9,69,67,Katrine Veje,69,404,74,68,59,69,2,69,3,72,7,69,69,116016,True,66,74,71,61,2,66,63,2216,45,61,Katrine,34545,65,59,10,LB,0,64,7,41,0,-1,fifa-23-womens-sep30-2,-1,,-1,12,17647,73,73,Everton,271347
6/10/1996 0:00,Walker,47,74,76,2023,59,76,41,173,52,45,63,14,published,1,59,44,10,76,Walker,35185,England Barclays WSL (1),60,11,66,69,Claudia Walker,78,404,74,69,55,72,3,75,3,76,13,54,61,116014,True,74,77,59,65,1,49,56,2216,75,69,Claudia,35185,79,43,12,ST,0,75,25,79,0,-1,fifa-23-womens-sep30-2,-1,,-1,8,6852,48,64,West Ham United,265299
